left_trace_id,right_trace_id,left_prompt_id,right_prompt_id,left_family,right_family,left_outcome,right_outcome,same_family,same_outcome,js_divergence,tv_distance
trace_00003,trace_00024,temporal_001,causal_005,temporal_ordering,causal_micro_world,correct,correct,False,True,0.13628933528331,0.3333333333333333
trace_00003,trace_00025,temporal_001,commonsense_005,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.2295739585136224,0.33333333333333337
trace_00003,trace_00026,temporal_001,arith_006,temporal_ordering,arithmetic,correct,correct,False,True,0.18953802886458262,0.2666666666666667
trace_00003,trace_00027,temporal_001,logic_006,temporal_ordering,symbolic_logic,correct,correct,False,True,0.2295739585136224,0.33333333333333337
trace_00003,trace_00028,temporal_001,temporal_006,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.6548575458269756,0.8333333333333333
trace_00003,trace_00029,temporal_001,causal_006,temporal_ordering,causal_micro_world,correct,correct,False,True,0.2295739585136224,0.3333333333333333
trace_00003,trace_00030,temporal_001,commonsense_006,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00031,temporal_001,arith_007,temporal_ordering,arithmetic,correct,correct,False,True,0.1991966271302657,0.3333333333333333
trace_00003,trace_00032,temporal_001,logic_007,temporal_ordering,symbolic_logic,correct,correct,False,True,0.2295739585136224,0.33333333333333337
trace_00003,trace_00033,temporal_001,temporal_007,temporal_ordering,temporal_ordering,correct,correct,True,True,0.4696226686166433,0.6666666666666666
trace_00003,trace_00034,temporal_001,causal_007,temporal_ordering,causal_micro_world,correct,incorrect,False,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00035,temporal_001,commonsense_007,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.19295733482602198,0.3333333333333333
trace_00003,trace_00036,temporal_001,arith_008,temporal_ordering,arithmetic,correct,correct,False,True,0.08580209315737702,0.30000000000000004
trace_00003,trace_00037,temporal_001,logic_008,temporal_ordering,symbolic_logic,correct,correct,False,True,0.4591479170272448,0.6666666666666667
trace_00003,trace_00038,temporal_001,temporal_008,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00039,temporal_001,causal_008,temporal_ordering,causal_micro_world,correct,incorrect,False,False,0.4591479170272448,0.6666666666666667
trace_00003,trace_00040,temporal_001,commonsense_008,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.32501121082417717,0.5
trace_00003,trace_00041,temporal_001,arith_009,temporal_ordering,arithmetic,correct,correct,False,True,0.3456637045614281,0.5476190476190476
trace_00003,trace_00042,temporal_001,logic_009,temporal_ordering,symbolic_logic,correct,incorrect,False,False,0.1829316468984662,0.4166666666666667
trace_00003,trace_00043,temporal_001,temporal_009,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00044,temporal_001,causal_009,temporal_ordering,causal_micro_world,correct,correct,False,True,0.13628933528331,0.3333333333333333
trace_00003,trace_00045,temporal_001,commonsense_009,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.26804096526148574,0.4666666666666667
trace_00003,trace_00046,temporal_001,arith_010,temporal_ordering,arithmetic,correct,correct,False,True,0.151191184689353,0.30000000000000004
trace_00003,trace_00047,temporal_001,logic_010,temporal_ordering,symbolic_logic,correct,incorrect,False,False,0.6548575458269756,0.8333333333333334
trace_00003,trace_00048,temporal_001,temporal_010,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00049,temporal_001,causal_010,temporal_ordering,causal_micro_world,correct,incorrect,False,False,0.4696226686166433,0.6666666666666666
trace_00003,trace_00050,temporal_001,commonsense_010,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.31127812445913283,0.49999999999999994
trace_00003,trace_00051,temporal_001,arith_011,temporal_ordering,arithmetic,correct,incorrect,False,False,0.5954372523105548,0.6666666666666667
trace_00003,trace_00052,temporal_001,logic_011,temporal_ordering,symbolic_logic,correct,correct,False,True,0.13628933528331,0.3333333333333333
trace_00003,trace_00053,temporal_001,temporal_011,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.2295739585136224,0.3333333333333333
trace_00003,trace_00054,temporal_001,causal_011,temporal_ordering,causal_micro_world,correct,incorrect,False,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00055,temporal_001,commonsense_011,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.3440917714035324,0.5476190476190476
trace_00003,trace_00056,temporal_001,arith_012,temporal_ordering,arithmetic,correct,correct,False,True,0.7295739585136223,0.8333333333333333
trace_00003,trace_00057,temporal_001,logic_012,temporal_ordering,symbolic_logic,correct,correct,False,True,0.6548575458269756,0.8333333333333334
trace_00003,trace_00058,temporal_001,temporal_012,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00059,temporal_001,causal_012,temporal_ordering,causal_micro_world,correct,correct,False,True,0.7295739585136223,0.8333333333333333
trace_00003,trace_00060,temporal_001,commonsense_012,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.4696226686166433,0.6666666666666667
trace_00003,trace_00061,temporal_001,arith_013,temporal_ordering,arithmetic,correct,correct,False,True,0.3333333333333333,0.5
trace_00003,trace_00062,temporal_001,logic_013,temporal_ordering,symbolic_logic,correct,correct,False,True,0.5701331642598065,0.6666666666666667
trace_00003,trace_00063,temporal_001,temporal_013,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.4591479170272448,0.6666666666666667
trace_00003,trace_00064,temporal_001,causal_013,temporal_ordering,causal_micro_world,correct,incorrect,False,False,0.29463387944082053,0.5
trace_00003,trace_00065,temporal_001,commonsense_013,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.048794940695398595,0.25000000000000006
trace_00003,trace_00066,temporal_001,arith_014,temporal_ordering,arithmetic,correct,correct,False,True,0.5408520829727552,0.6666666666666666
trace_00003,trace_00067,temporal_001,logic_014,temporal_ordering,symbolic_logic,correct,incorrect,False,False,0.195709628799731,0.33333333333333326
trace_00003,trace_00068,temporal_001,temporal_014,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.31127812445913283,0.49999999999999994
trace_00003,trace_00069,temporal_001,causal_014,temporal_ordering,causal_micro_world,correct,correct,False,True,0.4591479170272448,0.6666666666666667
trace_00003,trace_00070,temporal_001,commonsense_014,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.15834454415751054,0.33333333333333337
trace_00003,trace_00071,temporal_001,arith_015,temporal_ordering,arithmetic,correct,correct,False,True,0.7295739585136223,0.8333333333333333
trace_00003,trace_00072,temporal_001,logic_015,temporal_ordering,symbolic_logic,correct,incorrect,False,False,0.3658632937969324,0.5
trace_00003,trace_00073,temporal_001,temporal_015,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.0072991567604739245,0.10000000000000002
trace_00003,trace_00074,temporal_001,causal_015,temporal_ordering,causal_micro_world,correct,correct,False,True,0.3112781244591328,0.49999999999999994
trace_00003,trace_00075,temporal_001,commonsense_015,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.3250112108241772,0.5
trace_00003,trace_00076,temporal_001,arith_016,temporal_ordering,arithmetic,correct,correct,False,True,0.285007378189202,0.5238095238095238
trace_00003,trace_00077,temporal_001,logic_016,temporal_ordering,symbolic_logic,correct,correct,False,True,0.13628933528331,0.3333333333333333
trace_00003,trace_00078,temporal_001,temporal_016,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.048794940695398595,0.25000000000000006
trace_00003,trace_00079,temporal_001,causal_016,temporal_ordering,causal_micro_world,correct,incorrect,False,False,0.4591479170272448,0.6666666666666667
trace_00003,trace_00080,temporal_001,commonsense_016,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.2295739585136224,0.33333333333333337
trace_00003,trace_00081,temporal_001,arith_017,temporal_ordering,arithmetic,correct,correct,False,True,0.39315587846583216,0.5
trace_00003,trace_00082,temporal_001,logic_017,temporal_ordering,symbolic_logic,correct,incorrect,False,False,0.2295739585136224,0.3333333333333333
trace_00003,trace_00083,temporal_001,temporal_017,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.31127812445913283,0.49999999999999994
trace_00003,trace_00084,temporal_001,causal_017,temporal_ordering,causal_micro_world,correct,correct,False,True,0.2295739585136224,0.33333333333333337
trace_00003,trace_00085,temporal_001,commonsense_017,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.195709628799731,0.33333333333333326
trace_00003,trace_00086,temporal_001,arith_018,temporal_ordering,arithmetic,correct,correct,False,True,0.5408520829727552,0.6666666666666666
trace_00003,trace_00087,temporal_001,logic_018,temporal_ordering,symbolic_logic,correct,correct,False,True,0.31127812445913283,0.49999999999999994
trace_00003,trace_00088,temporal_001,temporal_018,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.4591479170272448,0.6666666666666667
trace_00003,trace_00089,temporal_001,causal_018,temporal_ordering,causal_micro_world,correct,correct,False,True,0.2510763145401212,0.4166666666666667
trace_00003,trace_00090,temporal_001,commonsense_018,temporal_ordering,commonsense_multihop,correct,incorrect,False,False,0.18293164689846614,0.4166666666666667
trace_00003,trace_00091,temporal_001,arith_019,temporal_ordering,arithmetic,correct,correct,False,True,0.39315587846583216,0.5
trace_00003,trace_00092,temporal_001,logic_019,temporal_ordering,symbolic_logic,correct,correct,False,True,0.12581458369391144,0.33333333333333337
trace_00003,trace_00093,temporal_001,temporal_019,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.13628933528331,0.3333333333333333
trace_00003,trace_00094,temporal_001,causal_019,temporal_ordering,causal_micro_world,correct,correct,False,True,0.13628933528331,0.3333333333333333
trace_00003,trace_00095,temporal_001,commonsense_019,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.13628933528331,0.3333333333333333
trace_00003,trace_00096,temporal_001,arith_020,temporal_ordering,arithmetic,correct,correct,False,True,0.25107631454012114,0.4166666666666667
trace_00003,trace_00097,temporal_001,logic_020,temporal_ordering,symbolic_logic,correct,incorrect,False,False,0.2295739585136224,0.3333333333333333
trace_00003,trace_00098,temporal_001,temporal_020,temporal_ordering,temporal_ordering,correct,incorrect,True,False,0.5408520829727552,0.6666666666666666
trace_00003,trace_00099,temporal_001,causal_020,temporal_ordering,causal_micro_world,correct,correct,False,True,0.2295739585136224,0.33333333333333337
trace_00003,trace_00100,temporal_001,commonsense_020,temporal_ordering,commonsense_multihop,correct,correct,False,True,0.08580209315737702,0.30000000000000004
trace_00004,trace_00005,causal_001,commonsense_001,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.4300365325772657,0.625
trace_00004,trace_00006,causal_001,arith_002,causal_micro_world,arithmetic,correct,correct,False,True,0.5,0.5
trace_00004,trace_00007,causal_001,logic_002,causal_micro_world,symbolic_logic,correct,correct,False,True,0.0,0.0
trace_00004,trace_00008,causal_001,temporal_002,causal_micro_world,temporal_ordering,correct,correct,False,True,1.0,1.0
trace_00004,trace_00009,causal_001,causal_002,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00010,causal_001,commonsense_002,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.020720839623908215,0.16666666666666666
trace_00004,trace_00011,causal_001,arith_003,causal_micro_world,arithmetic,correct,correct,False,True,0.6979078010016793,0.7999999999999999
trace_00004,trace_00012,causal_001,logic_003,causal_micro_world,symbolic_logic,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00004,trace_00013,causal_001,temporal_003,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00004,trace_00014,causal_001,causal_003,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00015,causal_001,commonsense_003,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.3112781244591328,0.5
trace_00004,trace_00016,causal_001,arith_004,causal_micro_world,arithmetic,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00004,trace_00017,causal_001,logic_004,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00004,trace_00018,causal_001,temporal_004,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5,0.5
trace_00004,trace_00019,causal_001,causal_004,causal_micro_world,causal_micro_world,correct,correct,True,True,0.1908745046211096,0.33333333333333337
trace_00004,trace_00020,causal_001,commonsense_004,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.6556390622295665,0.75
trace_00004,trace_00021,causal_001,arith_005,causal_micro_world,arithmetic,correct,correct,False,True,0.42528358731335336,0.49999999999999994
trace_00004,trace_00022,causal_001,logic_005,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5,0.5
trace_00004,trace_00023,causal_001,temporal_005,causal_micro_world,temporal_ordering,correct,correct,False,True,0.0,0.0
trace_00004,trace_00024,causal_001,causal_005,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00025,causal_001,commonsense_005,causal_micro_world,commonsense_multihop,correct,correct,False,True,1.0,1.0
trace_00004,trace_00026,causal_001,arith_006,causal_micro_world,arithmetic,correct,correct,False,True,0.3958156020033583,0.6
trace_00004,trace_00027,causal_001,logic_006,causal_micro_world,symbolic_logic,correct,correct,False,True,1.0,1.0
trace_00004,trace_00028,causal_001,temporal_006,causal_micro_world,temporal_ordering,correct,incorrect,False,False,1.0,1.0
trace_00004,trace_00029,causal_001,causal_006,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5,0.5
trace_00004,trace_00030,causal_001,commonsense_006,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00004,trace_00031,causal_001,arith_007,causal_micro_world,arithmetic,correct,correct,False,True,0.32501121082417717,0.5
trace_00004,trace_00032,causal_001,logic_007,causal_micro_world,symbolic_logic,correct,correct,False,True,1.0,1.0
trace_00004,trace_00033,causal_001,temporal_007,causal_micro_world,temporal_ordering,correct,correct,False,True,0.42528358731335336,0.5
trace_00004,trace_00034,causal_001,causal_007,causal_micro_world,causal_micro_world,correct,incorrect,True,False,0.5954372523105549,0.6666666666666666
trace_00004,trace_00035,causal_001,commonsense_007,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,1.0,1.0
trace_00004,trace_00036,causal_001,arith_008,causal_micro_world,arithmetic,correct,correct,False,True,0.3958156020033583,0.6000000000000001
trace_00004,trace_00037,causal_001,logic_008,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5,0.5
trace_00004,trace_00038,causal_001,temporal_008,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
